adl_id,date,city,state,description
6413,9/1/18,Atlanta,GA,Jewish institution received an email from a Florida write-in candidate for congress that promoted racist and anti-Semitic conspiracy theories.
6414,9/1/18,East Lansing,MI,Anti-Semitic flyers alleging Jewish control over the United States were distributed on the Michigan State University campus.
6415,9/1/18,Los Angeles,CA,"Individual was called a ""dirty Jew"" in a grocery store parking lot."
6416,9/1/18,Sutherland,NE,"A Jewish student was harassed with anti-Semitic remarks by another student who told her that ""Jews belong in a pot"" and that ""Hitler had the right idea."""
6417,9/1/18,Cranford,NJ,"A Jewish family was walking on the first day of Rosh Hashanah when an individual drove by them and yelled: ""Fuck the Jews."""
6418,9/1/18,Cranford,NJ,"Individual shouted outside a synagogue that ""Hitler was cool."""
6419,9/1/18,Wayne,PA,Confidential
6420,9/1/18,Milwaukee,WI,Jewish institution received a threatening and anti-Semitic letter in the mail.
6421,9/1/18,Milwaukee,WI,Jewish school received an anti-Semitic and threatening email.
6422,9/1/18,Miami,FL,"A Jewish organization received an anti-Semitic phone call from a person who said the following: How do you fit a large amount of Jews in a Volkswagen Beetle? In the ash tray."""
6423,9/1/18,Bal Harbour,FL,The mayor of Bal Harbour received threatening anti-Semitic emails to his official email account.
6424,9/1/18,Jamison,PA,Individual displayed his Nazi flag from his home in order to antagonize his Jewish neighbors.
6425,9/1/18,West Chester,PA,"A student at West Chester University, who lives off-campus, discovered that swastikas had been drawn on her apartment whiteboard."
6426,9/1/18,Philadelphia,PA,"Anti-Semitic, racist, and homophobic hate mail was sent to the Philadelphia Commission on Human Relations."
6427,9/1/18,Abington,PA,"A Craigslist advertisement for a synagogue's rummage sale was met with messages from users who said: ""All kikes are evil"" and ""I worship Hitler."""
6428,9/1/18,College Park,MD,"University of Maryland, College Park students discovered swastikas had been drawn on a dorm whiteboard."
6429,9/1/18,College Park,MD,"During an interactive live-stream class presentation at University of Maryland, College Park, someone messaged in ""Jews did 911."""
6430,9/1/18,St. Louis Park,MN,A Jewish organization received threatening anti-Semitic emails.
6431,9/1/18,Saint Paul,MN,"A Daily Stormer Book Club, an alt right group, distributed fliers on the door of the Hillel at the University of Minnesota that read: ""The Jews came for the DAILY STORMER and I said nothing...they are coming for YOUR free speech next."""
6432,9/1/18,Burnsville,MN,"Student at a high school told others ""Gas the Jews"" and performed a Nazi salute."
6433,9/1/18,Sewell,NJ,A woman left a hateful and anti-Semitic phone message on a synagogue's voicemail.
6434,9/1/18,Aurora,NY,A group of students shouted Nazi slogans at students on the Colgate University campus.
6435,9/1/18,West Milton,OH,Anti-Semitic KKK flyers were distributed to homes in a residential neighborhood.
6436,9/1/18,Cherry Hill,NJ,Jewish organization received a bomb threat.
6437,9/1/18,Fort Collins,CO,"During a pep rally at a high school, a student yelled ""Fucking Jew"" into the crowd."
6438,9/1/18,Massapequa,NY,A swastika was traced into the condensation on a window.
6439,9/1/18,Los Angeles,CA,Individual made anti-Semitic and racist remarks.
6440,9/1/18,New Albany,OH,Jewish school received a threatening email that was anti-Semitic in nature.
6441,9/1/18,Seattle,WA,Neo-Nazi Patrick Little walked around the University of Washington campus attempting to engage passersby with his anti-Semitic ideology and conspiracy theories.
6442,9/1/18,Charlottesville,VA,Swastika graffiti discovered in a bathroom at a restaurant.
6443,9/1/18,Warwick,NY,Two signs belonging to a Jewish summer camp were torn down in what police say was an anti-Semitic attack.
6444,9/1/18,Chicago,IL,Anti-Semitic graffiti targeting Jews was discovered at a train station.
6445,9/1/18,Brooklyn,NY,A memorial at Holocaust Memorial Park in Brooklyn was vandalized with feces.
6446,9/1/18,Brooklyn,NY,Swastika vandalism on a playground.
6447,9/1/18,New York,NY,Nearly a dozen swastikas were drawn on a street light post.
6448,9/1/18,New York,NY,Confidential
6449,9/1/18,Rochester,NY,A campus dormitory at the University of Rochester was vandalized with swastika drawings.
6450,9/1/18,New York,NY,Swastika drawing discovered in subway station.
6451,9/1/18,Queens,NY,A skatepark was vandalized with the etching of a large swastika.
6452,9/1/18,New York,NY,A street bench was vandalized with a carving of a swastika.
6453,9/1/18,New York,NY,"Swastikas and ""KKK"" were written in an apartment building elevator."
6454,9/1/18,New York,NY,"The Chabad Sukkah on the Upper East Side was vandalized with the words ""Free Gaza"" during the holiday of Sukkot."
6455,9/1/18,New York,NY,"Two newspaper dispenser boxes on the sidewalk were vandalized with swastikas and ""KKK."""
6456,9/1/18,New York,NY,"A swastika and the message: ""Apocalypse Now"" were written on a subway seat."
6457,9/1/18,Newton,NJ,"Swastikas and hateful graffiti were spray-painted on campaign signs for the re-election of Rep. Josh Gottheimer, who is Jewish."
6458,9/1/18,Staten Island,NY,"A utility pole was vandalized with anti-Semitic and racist graffiti that read: ""ISRAEL DID 911,FUCK ISREAL ISRAEL DID 911FUCK ALL N******S, RABBIS EAT FORSKIN."""
6459,9/1/18,New York,NY,"A swastika, ""kike,"" and ""SS"" were etched into the sidewalk."
6460,9/1/18,Arlington,MA,"Anti-Semitic vandalism in a residential building that included drawings of swastikas and the word ""kikes."""
6461,9/1/18,Miami Beach,FL,A swastika was spray-painted on the sidewalk that is across the street from a Jewish day school.
6462,9/1/18,Watertown,MA,Swastika vandalism was discovered in a bathroom at an elementary school.
6463,9/1/18,Newton,NJ,Confidential
6464,9/1/18,Washington,DC,Swastika drawn on mailbox.
6465,9/1/18,Olney,MD,"The banner outside a synagogue was vandalized with a message that read: ""Justice for Palestinian people NOW!! Israel is a fascist apartheid state! ... What will your legacy be? ... Genocide?"""
6466,9/1/18,New York,NY,Swastika vandalism was discovered inside a school.
6467,9/1/18,Mandeville,LA,A synagogue was defaced with swastikas and anti-Semitic graffiti.
6468,9/1/18,Brunswick,ME,"A swastika and ""Heil Hitler"" were drawn on a carrel on the Bowdoin College campus."
6469,9/1/18,Mobile,AL,A swastika was etched into a chair in a campus classroom at the University of South Alabama.
6470,9/1/18,Rochester,NY,A swastika was carved into a whiteboard outside a student's dorm room at Nazareth College.
6471,9/1/18,Ardsley,NY,A swastika was spray-painted on a street sign.
6472,9/1/18,Marlboro Township,NJ,Anti-Semitic graffiti was spray-painted on a street and a tree near a Jewish institution.
6473,9/1/18,Phoenix,AZ,"Re-election campaign signs for GOP congressman David Schweikert, were vandalized with swastika graffiti. "
6474,9/1/18,Indianapolis,IN,Swastika graffiti was discovered inside a bathroom at a high school.
6475,9/1/18,Easton,PA,"Racist and anti-Semitic graffiti, that included a swastika, was spray-painted on a campus building at Lafayette College."
6476,9/1/18,Miami,FL,Swastika graffiti discovered in school bathroom.
6477,9/1/18,Berkeley,MI,A man vandalized a sukkah at a Jewish non-profit organization.
6478,9/1/18,Ardsley,NY,A street sign was defaced with swastika graffiti.
6479,9/1/18,West Hills,CA,Individual's house was vandalized with swastika graffiti.
6480,9/1/18,Mount Laurel Township,NJ,Confidential
6481,9/1/18,Albuquerque,NM,A synagogue member's car was vandalized in the parking lot of their synagogue.
6482,9/1/18,Sacramento,CA,"A bathroom at Sacramento City College was vandalized with swastika graffiti and hateful language that included the messages ""Kill them all,"" ""Time 2 Fight back,"" and ""#MAGA."""
6483,9/1/18,Las Vegas,NV,"Swastika vandalism discovered at University of Nevada, Las Vegas during Yom Kippur."
6484,9/1/18,Bethlehem,PA,"Anti-Semitic, Islamophobic, and racist graffiti was discovered in Lehigh University's Fairchild-Martindale Library."
6485,9/1/18,Valley Village,CA,Two Jewish women were physically assaulted on the street.
6486,9/1/18,Gettysburg,PA,"At Gettysburg College, one student called another student, who is Jewish, a ""kike"" and a ""faggot"" repeatedly, and punched the Jewish student."
7086,9/1/18,Hillsdale,NJ,A swastika and the n-word were written in a bathroom at a high school.
7152,9/1/18,Los Angeles,CA,"A Daily Stormer Book Club, an alt right group, distributed flyers that read: ""The Jews came for the DAILY STORMER and I said nothing...they are coming for YOUR free speech next."""
7207,9/1/18,Madison,NJ,A van was vandalized with swastika graffiti.
7304,9/1/18,Los Angeles,CA,"A board member of a neighborhood council referred to another board member as a ""Jew"" in a derogatory way."
7653,9/1/18,Loch Arbour Village,NJ,Individual was harassed with anti-Semitic remarks by former client.
7659,9/1/18,Franklin Lakes,NJ,A synagogue received an anti-Semitic piece of mail.
7663,9/1/18,New Brunswick,NJ,A swastika and an image of Hitler were drawn on the whiteboard on a student's dorm room door.
7666,9/1/18,New Brunswick,NJ,"A sticker with a modified swastika and the word ""revolt"" was placed on a mirror in a campus bathroom at Rutgers University."
4970,8/31/18,Ferndale,MI,"A Daily Stormer Book Club, an alt right group, distributed flyers that read: ""The Jews came for the DAILY STORMER and I said nothing...they are coming for YOUR free speech next."""
4971,8/31/18,Southfield,MI,"A Daily Stormer Book Club, an alt right group, distributed flyers that read: ""The Jews came for the DAILY STORMER and I said nothing...they are coming for YOUR free speech next."""
4974,8/30/18,Oakland,CA,"A Daily Stormer Book Club, an alt right group, distributed flyers that read: ""The Jews came for the DAILY STORMER and I said nothing...they are coming for YOUR free speech next."""
4975,8/30/18,Oakland,CA,"A Daily Stormer Book Club, an alt right group, distributed flyers that read: ""The Jews came for the DAILY STORMER and I said nothing...they are coming for YOUR free speech next."""
4976,8/30/18,San Leandro,CA,"A Daily Stormer Book Club, an alt right group, distributed flyers that read: ""The Jews came for the DAILY STORMER and I said nothing...they are coming for YOUR free speech next."""
4982,8/30/18,Fairfield,PA,An unknown Klan group reportedly distributed flyers.
5040,8/14/18,Red Bank,NJ,"Loyal White Knights, a Klan group, distributed flyers that read: ""Stop fighting in wars for Jew lies and fight a real war to save your race!"""
5047,8/12/18,York,PA,"Loyal White Knights, a Klan group, distributed a flyer titled: ""More Jewish lies from hollyweird!!!"""
5053,8/10/18,Hagerstown,MD,"Loyal White Knights, a Klan group, distributed a flyer titled: ""More Jewish lies from hollyweird!!!"""
3943,8/1/18,Lakehurst,NJ,A synagogue received an anti-Semitic fax that falsely alleged that the Chabad branch of Judaism cooperated with the Nazis during the Holocaust.
3946,8/1/18,Lakehurst,NJ,Individual received an empty envelope in the mail with a swastika drawn on it.
6282,8/1/18,Phoenix,AZ,Jewish couple victims of harassment by their neighbors because of their Jewish identity.
6283,8/1/18,Atlanta,GA,Woman on a radio show made a derogatory statement about Jews being cheap.
6284,8/1/18,Palm Beach Gardens,FL,A synagogue received an anti-Semitic fax.
6285,8/1/18,Everett,WA,"Anti-Semitic flyers were strewn across a sidewalk that read ""Mass Media"" inside an image of a Star of David."
6286,8/1/18,Wayne,PA,Confidential
6287,8/1/18,Los Angeles,CA,"In an online apartment advertisement, the posting said: ""no Jews."""
6288,8/1/18,Fairfield,CT,"During a disagreement about Israel, a bank clerk made an anti-Semitic comment to the customer that ""Jews own the media, Hollywood, and the banks."""
6289,8/1/18,Sherman Oaks,CA,"Jewish woman received anti-Semitic phone calls in which she was told ""the Holocaust never happened"" and ""Jews should die."""
6290,8/1/18,Pensacola,FL,"Individual was called a ""cheap Jew"" while at the beach."
6291,8/1/18,Seattle,WA,A Nazi flag was draped over the hood of a parked car.
6292,8/1/18,Loveland,OH,"Synagogue's Facebook page targeted with anti-Semitic messages including: ""Hitler is great men on earth. Happy holocast"" (sic)."
6293,8/1/18,Orange,CT,A synagogue received an anti-Semitic fax.
6294,8/1/18,New York,NY,"New York City was briefly renamed as ""Jewtropolis"" on the map in Snapchat and other mobile applications that use the map."
